0.935 626.0 522272.0 0.0 0.0
0.937 532.0 522546.0 0.0 0.0
0.940 598.0 522338.0 0.0 0.0
0.942 604.0 522442.0 0.0 0.0
0.945 557.0 522548.0 0.0 0.0
0.947 265.0 523150.0 0.0 0.0
0.950 468.0 522816.0 0.0 0.0
0.952 506.0 522666.0 0.0 0.0
0.955 423.0 522918.0 0.0 0.0
0.957 528.0 522648.0 0.0 0.0
0.960 370.0 523056.0 0.0 0.0
0.962 489.0 522702.0 0.0 0.0
0.965 516.0 522604.0 0.0 0.0
0.967 509.0 522574.0 0.0 0.0
0.970 391.0 522986.0 0.0 0.0
0.972 210.0 523514.0 0.0 0.0
0.975 0.0 523872.0 0.0 0.0
0.977 0.0 524288.0 0.0 0.0
0.980 0.0 524278.0 0.0 0.0
0.982 0.0 524214.0 0.0 0.0
0.985 4.0 524218.0 0.0 0.0
0.987 0.0 524288.0 0.0 0.0
0.990 0.0 524236.0 0.0 0.0
0.992 0.0 524272.0 0.0 0.0
0.995 0.0 524272.0 0.0 0.0
0.997 0.0 524272.0 0.0 0.0
1.000 0.0 524272.0 0.0 0.0
